[I 240116 09:00:56 policy_utils:158] {
      "env": "MovieLensEnv-v0",
      "user_model_name": "DeepFM",
      "seed": 2023,
      "cuda": 7,
      "remove_recommended_ids": false,
      "draw_bar": false,
      "is_userinfo": true,
      "is_all_item_ranking": false,
      "cpu": false,
      "is_save": false,
      "use_userEmbedding": false,
      "use_pretrained_embedding": true,
      "exploration_noise": false,
      "explore_eps": 0.01,
      "need_state_norm": false,
      "freeze_emb": false,
      "reward_handle": "cat",
      "which_tracker": "avg",
      "embedding_dim": 32,
      "window_size": 3,
      "random_init": true,
      "filter_sizes": [
        2,
        3,
        4
      ],
      "num_filters": 16,
      "dropout_rate": 0.1,
      "num_heads": 1,
      "dilations": "[1, 2, 1, 2, 1, 2]",
      "buffer_size": 100000,
      "lr": 0.001,
      "epoch": 100,
      "batch_size": 1024,
      "hidden_sizes": [
        64,
        64
      ],
      "episode_per_collect": 100,
      "n_step": 3,
      "update_per_step": 0.125,
      "training_num": 100,
      "test_num": 100,
      "render": 0,
      "reward_threshold": null,
      "gamma": 0.9,
      "step_per_epoch": 100000,
      "step_per_collect": 100,
      "repeat_per_collect": 1,
      "logdir": "log",
      "read_message": "pointneg_3",
      "all_item_ranking": false,
      "is_binarize": true,
      "need_transform": true,
      "use_auxiliary": true,
      "entropy_window": [
        1,
        2
      ],
      "rating_threshold": 4,
      "yfeat": "rating",
      "leave_threshold": 75,
      "num_leave_compute": 7,
      "max_turn": 30,
      "force_length": 10,
      "top_rate": 0.8,
      "model_name": "A2C",
      "vf_coef": 0.5,
      "ent_coef": 0.0,
      "max_grad_norm": null,
      "gae_lambda": 1.0,
      "rew_norm": false,
      "message": "A2C_3",
      "hostname": "server3"
    }
[I 240116 09:08:54 loggers:84] Epoch: [1], Info: [{'num_test': 100, 'len_tra': 5.61, 'R_tra': 15.20631323710084, 'ctr': '2.71057', 'CV': '0.02758', 'CV_turn': '0.19430', 'Diversity': '0.84800', 'Novelty': '5.21896', 'ifeat_feat': 0.7985739750445633, 'NX_0_len_tra': 10.14, 'NX_0_R_tra': 24.84958253711462, 'NX_0_ctr': '2.45065', 'NX_0_CV': '0.04732', 'NX_0_CV_turn': '0.18442', 'NX_0_Diversity': '0.99220', 'NX_0_Novelty': '5.55536', 'NX_0_ifeat_feat': 0.7790927021696252, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.64992671340704, 'NX_10_ctr': '2.36499', 'NX_10_CV': '0.04504', 'NX_10_CV_turn': '0.17800', 'NX_10_Diversity': '0.99313', 'NX_10_Novelty': '5.68578', 'NX_10_ifeat_feat': 0.781}]
[I 240116 14:24:46 loggers:84] Epoch: [55], Info: [{'num_test': 100, 'len_tra': 9.97, 'R_tra': 35.36586086064577, 'ctr': '3.54723', 'CV': '0.00177', 'CV_turn': '0.00702', 'Diversity': '0.90178', 'Novelty': '4.95168', 'ifeat_feat': 0.8004012036108324, 'NX_0_len_tra': 21.74, 'NX_0_R_tra': 43.14299474827945, 'NX_0_ctr': '1.98450', 'NX_0_CV': '0.01442', 'NX_0_CV_turn': '0.02622', 'NX_0_Diversity': '0.99291', 'NX_0_Novelty': '5.94737', 'NX_0_ifeat_feat': 0.7207911683532658, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 26.373877670168877, 'NX_10_ctr': '2.63739', 'NX_10_CV': '0.01341', 'NX_10_CV_turn': '0.05300', 'NX_10_Diversity': '0.99245', 'NX_10_Novelty': '5.79793', 'NX_10_ifeat_feat': 0.802}]
[I 240116 14:29:41 loggers:84] Epoch: [56], Info: [{'num_test': 100, 'len_tra': 10.0, 'R_tra': 34.763930816650394, 'ctr': '3.47639', 'CV': '0.00177', 'CV_turn': '0.00700', 'Diversity': '0.90184', 'Novelty': '4.94681', 'ifeat_feat': 0.8, 'NX_0_len_tra': 22.09, 'NX_0_R_tra': 43.511221906132995, 'NX_0_ctr': '1.96972', 'NX_0_CV': '0.01569', 'NX_0_CV_turn': '0.02807', 'NX_0_Diversity': '0.99291', 'NX_0_Novelty': '5.96470', 'NX_0_ifeat_feat': 0.7170665459483929, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 26.452753503620624, 'NX_10_ctr': '2.64528', 'NX_10_CV': '0.01366', 'NX_10_CV_turn': '0.05400', 'NX_10_Diversity': '0.99256', 'NX_10_Novelty': '5.82148', 'NX_10_ifeat_feat': 0.799}]
[I 240116 14:34:31 loggers:84] Epoch: [57], Info: [{'num_test': 100, 'len_tra': 9.88, 'R_tra': 34.11392106682062, 'ctr': '3.45283', 'CV': '0.00177', 'CV_turn': '0.00709', 'Diversity': '0.90009', 'Novelty': '4.94035', 'ifeat_feat': 0.8016194331983806, 'NX_0_len_tra': 22.24, 'NX_0_R_tra': 44.02831191256642, 'NX_0_ctr': '1.97969', 'NX_0_CV': '0.01898', 'NX_0_CV_turn': '0.03372', 'NX_0_Diversity': '0.99282', 'NX_0_Novelty': '5.89872', 'NX_0_ifeat_feat': 0.7194244604316546, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 25.69945994362235, 'NX_10_ctr': '2.56995', 'NX_10_CV': '0.01417', 'NX_10_CV_turn': '0.05600', 'NX_10_Diversity': '0.99243', 'NX_10_Novelty': '5.76729', 'NX_10_ifeat_feat': 0.798}]
[I 240116 14:39:48 loggers:84] Epoch: [58], Info: [{'num_test': 100, 'len_tra': 9.9, 'R_tra': 35.152980506420135, 'ctr': '3.55081', 'CV': '0.00177', 'CV_turn': '0.00707', 'Diversity': '0.89263', 'Novelty': '4.94492', 'ifeat_feat': 0.8010101010101011, 'NX_0_len_tra': 21.71, 'NX_0_R_tra': 43.37330995991826, 'NX_0_ctr': '1.99785', 'NX_0_CV': '0.01645', 'NX_0_CV_turn': '0.02994', 'NX_0_Diversity': '0.99277', 'NX_0_Novelty': '5.90999', 'NX_0_ifeat_feat': 0.718562874251497, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 26.1171218213439, 'NX_10_ctr': '2.61171', 'NX_10_CV': '0.01341', 'NX_10_CV_turn': '0.05300', 'NX_10_Diversity': '0.99245', 'NX_10_Novelty': '5.82831', 'NX_10_ifeat_feat': 0.805}]
[I 240116 14:45:16 loggers:84] Epoch: [59], Info: [{'num_test': 100, 'len_tra': 9.87, 'R_tra': 35.06063797235489, 'ctr': '3.55224', 'CV': '0.00177', 'CV_turn': '0.00709', 'Diversity': '0.90030', 'Novelty': '4.93944', 'ifeat_feat': 0.8014184397163121, 'NX_0_len_tra': 22.32, 'NX_0_R_tra': 44.40260163463652, 'NX_0_ctr': '1.98936', 'NX_0_CV': '0.01670', 'NX_0_CV_turn': '0.02957', 'NX_0_Diversity': '0.99284', 'NX_0_Novelty': '5.88889', 'NX_0_ifeat_feat': 0.7110215053763441, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 26.750079854875803, 'NX_10_ctr': '2.67501', 'NX_10_CV': '0.01569', 'NX_10_CV_turn': '0.06200', 'NX_10_Diversity': '0.99232', 'NX_10_Novelty': '5.79581', 'NX_10_ifeat_feat': 0.808}]
[I 240116 14:50:14 loggers:84] Epoch: [60], Info: [{'num_test': 100, 'len_tra': 9.89, 'R_tra': 35.54227342665195, 'ctr': '3.59376', 'CV': '0.00177', 'CV_turn': '0.00708', 'Diversity': '0.89941', 'Novelty': '4.94936', 'ifeat_feat': 0.7997977755308392, 'NX_0_len_tra': 22.11, 'NX_0_R_tra': 44.30825366452336, 'NX_0_ctr': '2.00399', 'NX_0_CV': '0.01721', 'NX_0_CV_turn': '0.03076', 'NX_0_Diversity': '0.99292', 'NX_0_Novelty': '5.94063', 'NX_0_ifeat_feat': 0.7096336499321574, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 26.33503123268485, 'NX_10_ctr': '2.63350', 'NX_10_CV': '0.01442', 'NX_10_CV_turn': '0.05700', 'NX_10_Diversity': '0.99248', 'NX_10_Novelty': '5.83979', 'NX_10_ifeat_feat': 0.796}]
[I 240116 14:55:02 loggers:84] Epoch: [61], Info: [{'num_test': 100, 'len_tra': 9.91, 'R_tra': 35.458239981532095, 'ctr': '3.57803', 'CV': '0.00177', 'CV_turn': '0.00706', 'Diversity': '0.89922', 'Novelty': '4.95116', 'ifeat_feat': 0.8012108980827447, 'NX_0_len_tra': 22.33, 'NX_0_R_tra': 44.513583648726346, 'NX_0_ctr': '1.99344', 'NX_0_CV': '0.01822', 'NX_0_CV_turn': '0.03224', 'NX_0_Diversity': '0.99287', 'NX_0_Novelty': '5.93476', 'NX_0_ifeat_feat': 0.7133900582176445, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 26.22702349871397, 'NX_10_ctr': '2.62270', 'NX_10_CV': '0.01442', 'NX_10_CV_turn': '0.05700', 'NX_10_Diversity': '0.99243', 'NX_10_Novelty': '5.80511', 'NX_10_ifeat_feat': 0.801}]
[I 240116 15:00:07 loggers:84] Epoch: [62], Info: [{'num_test': 100, 'len_tra': 9.89, 'R_tra': 35.08877055674791, 'ctr': '3.54790', 'CV': '0.00177', 'CV_turn': '0.00708', 'Diversity': '0.89228', 'Novelty': '4.92999', 'ifeat_feat': 0.8008088978766431, 'NX_0_len_tra': 22.25, 'NX_0_R_tra': 44.294611905291674, 'NX_0_ctr': '1.99077', 'NX_0_CV': '0.01746', 'NX_0_CV_turn': '0.03101', 'NX_0_Diversity': '0.99280', 'NX_0_Novelty': '5.92138', 'NX_0_ifeat_feat': 0.7096629213483147, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 26.541552998349072, 'NX_10_ctr': '2.65416', 'NX_10_CV': '0.01366', 'NX_10_CV_turn': '0.05400', 'NX_10_Diversity': '0.99251', 'NX_10_Novelty': '5.82497', 'NX_10_ifeat_feat': 0.794}]
[I 240116 15:05:15 loggers:84] Epoch: [63], Info: [{'num_test': 100, 'len_tra': 9.92, 'R_tra': 35.20431403279304, 'ctr': '3.54882', 'CV': '0.00177', 'CV_turn': '0.00706', 'Diversity': '0.90086', 'Novelty': '4.94709', 'ifeat_feat': 0.8014112903225806, 'NX_0_len_tra': 22.33, 'NX_0_R_tra': 44.175452844649556, 'NX_0_ctr': '1.97830', 'NX_0_CV': '0.01695', 'NX_0_CV_turn': '0.03000', 'NX_0_Diversity': '0.99300', 'NX_0_Novelty': '5.91124', 'NX_0_ifeat_feat': 0.7102552619793999, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 26.7873730173707, 'NX_10_ctr': '2.67874', 'NX_10_CV': '0.01265', 'NX_10_CV_turn': '0.05000', 'NX_10_Diversity': '0.99248', 'NX_10_Novelty': '5.73775', 'NX_10_ifeat_feat': 0.788}]
[I 240116 15:10:09 loggers:84] Epoch: [64], Info: [{'num_test': 100, 'len_tra': 9.94, 'R_tra': 35.381251365840434, 'ctr': '3.55948', 'CV': '0.00202', 'CV_turn': '0.00805', 'Diversity': '0.89958', 'Novelty': '4.95195', 'ifeat_feat': 0.8008048289738431, 'NX_0_len_tra': 22.11, 'NX_0_R_tra': 44.39758957147598, 'NX_0_ctr': '2.00803', 'NX_0_CV': '0.01721', 'NX_0_CV_turn': '0.03076', 'NX_0_Diversity': '0.99284', 'NX_0_Novelty': '5.90289', 'NX_0_ifeat_feat': 0.7127996381727725, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 26.579971102401615, 'NX_10_ctr': '2.65800', 'NX_10_CV': '0.01468', 'NX_10_CV_turn': '0.05800', 'NX_10_Diversity': '0.99245', 'NX_10_Novelty': '5.73841', 'NX_10_ifeat_feat': 0.8}]
[I 240116 15:14:49 loggers:84] Epoch: [65], Info: [{'num_test': 100, 'len_tra': 9.86, 'R_tra': 34.7512422978878, 'ctr': '3.52447', 'CV': '0.00177', 'CV_turn': '0.00710', 'Diversity': '0.89887', 'Novelty': '4.94388', 'ifeat_feat': 0.8002028397565923, 'NX_0_len_tra': 21.27, 'NX_0_R_tra': 42.12286947451532, 'NX_0_ctr': '1.98039', 'NX_0_CV': '0.01695', 'NX_0_CV_turn': '0.03150', 'NX_0_Diversity': '0.99270', 'NX_0_Novelty': '5.90197', 'NX_0_ifeat_feat': 0.7108603667136812, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 26.16720257177949, 'NX_10_ctr': '2.61672', 'NX_10_CV': '0.01392', 'NX_10_CV_turn': '0.05500', 'NX_10_Diversity': '0.99243', 'NX_10_Novelty': '5.75214', 'NX_10_ifeat_feat': 0.798}]
[I 240116 15:19:51 loggers:84] Epoch: [66], Info: [{'num_test': 100, 'len_tra': 9.98, 'R_tra': 34.30438295125961, 'ctr': '3.43731', 'CV': '0.00177', 'CV_turn': '0.00701', 'Diversity': '0.90165', 'Novelty': '4.94944', 'ifeat_feat': 0.8006012024048096, 'NX_0_len_tra': 21.23, 'NX_0_R_tra': 42.84388078391552, 'NX_0_ctr': '2.01808', 'NX_0_CV': '0.01695', 'NX_0_CV_turn': '0.03156', 'NX_0_Diversity': '0.99271', 'NX_0_Novelty': '5.84481', 'NX_0_ifeat_feat': 0.7159679698539803, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 25.461736930161713, 'NX_10_ctr': '2.54617', 'NX_10_CV': '0.01518', 'NX_10_CV_turn': '0.06000', 'NX_10_Diversity': '0.99256', 'NX_10_Novelty': '5.67653', 'NX_10_ifeat_feat': 0.806}]
[I 240116 15:24:58 loggers:84] Epoch: [67], Info: [{'num_test': 100, 'len_tra': 9.92, 'R_tra': 35.06095677614212, 'ctr': '3.53437', 'CV': '0.00177', 'CV_turn': '0.00706', 'Diversity': '0.90117', 'Novelty': '4.94569', 'ifeat_feat': 0.8014112903225806, 'NX_0_len_tra': 22.83, 'NX_0_R_tra': 45.96516832113266, 'NX_0_ctr': '2.01337', 'NX_0_CV': '0.01771', 'NX_0_CV_turn': '0.03066', 'NX_0_Diversity': '0.99300', 'NX_0_Novelty': '5.87229', 'NX_0_ifeat_feat': 0.6973280770915462, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 26.524857613146306, 'NX_10_ctr': '2.65249', 'NX_10_CV': '0.01189', 'NX_10_CV_turn': '0.04700', 'NX_10_Diversity': '0.99262', 'NX_10_Novelty': '5.69384', 'NX_10_ifeat_feat': 0.791}]
[I 240116 15:29:53 loggers:84] Epoch: [68], Info: [{'num_test': 100, 'len_tra': 9.81, 'R_tra': 34.947705039978025, 'ctr': '3.56246', 'CV': '0.00177', 'CV_turn': '0.00714', 'Diversity': '0.89625', 'Novelty': '4.94328', 'ifeat_feat': 0.8022426095820592, 'NX_0_len_tra': 22.59, 'NX_0_R_tra': 45.388333527445795, 'NX_0_ctr': '2.00922', 'NX_0_CV': '0.01670', 'NX_0_CV_turn': '0.02922', 'NX_0_Diversity': '0.99281', 'NX_0_Novelty': '5.87448', 'NX_0_ifeat_feat': 0.7042939353696326, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 26.63254958242178, 'NX_10_ctr': '2.66325', 'NX_10_CV': '0.01569', 'NX_10_CV_turn': '0.06200', 'NX_10_Diversity': '0.99238', 'NX_10_Novelty': '5.63664', 'NX_10_ifeat_feat': 0.808}]
[I 240116 15:34:57 loggers:84] Epoch: [69], Info: [{'num_test': 100, 'len_tra': 9.98, 'R_tra': 34.77141801565885, 'ctr': '3.48411', 'CV': '0.00177', 'CV_turn': '0.00701', 'Diversity': '0.90165', 'Novelty': '4.94944', 'ifeat_feat': 0.8006012024048096, 'NX_0_len_tra': 22.54, 'NX_0_R_tra': 44.467697873711586, 'NX_0_ctr': '1.97283', 'NX_0_CV': '0.01645', 'NX_0_CV_turn': '0.02884', 'NX_0_Diversity': '0.99297', 'NX_0_Novelty': '5.88850', 'NX_0_ifeat_feat': 0.7018633540372671, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 26.032179795503616, 'NX_10_ctr': '2.60322', 'NX_10_CV': '0.01392', 'NX_10_CV_turn': '0.05500', 'NX_10_Diversity': '0.99253', 'NX_10_Novelty': '5.63302', 'NX_10_ifeat_feat': 0.802}]
[I 240116 15:39:42 loggers:84] Epoch: [70], Info: [{'num_test': 100, 'len_tra': 9.94, 'R_tra': 34.12630335301161, 'ctr': '3.43323', 'CV': '0.00177', 'CV_turn': '0.00704', 'Diversity': '0.90127', 'Novelty': '4.95470', 'ifeat_feat': 0.8018108651911469, 'NX_0_len_tra': 22.52, 'NX_0_R_tra': 44.673895749002696, 'NX_0_ctr': '1.98374', 'NX_0_CV': '0.01670', 'NX_0_CV_turn': '0.02931', 'NX_0_Diversity': '0.99307', 'NX_0_Novelty': '5.87573', 'NX_0_ifeat_feat': 0.6940497335701599, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 25.93388628780842, 'NX_10_ctr': '2.59339', 'NX_10_CV': '0.01290', 'NX_10_CV_turn': '0.05100', 'NX_10_Diversity': '0.99263', 'NX_10_Novelty': '5.66998', 'NX_10_ifeat_feat': 0.79}]
[I 240116 15:44:31 loggers:84] Epoch: [71], Info: [{'num_test': 100, 'len_tra': 9.94, 'R_tra': 35.51059489130974, 'ctr': '3.57249', 'CV': '0.00177', 'CV_turn': '0.00704', 'Diversity': '0.90115', 'Novelty': '4.95412', 'ifeat_feat': 0.8028169014084507, 'NX_0_len_tra': 22.69, 'NX_0_R_tra': 45.50301670752466, 'NX_0_ctr': '2.00542', 'NX_0_CV': '0.01619', 'NX_0_CV_turn': '0.02821', 'NX_0_Diversity': '0.99299', 'NX_0_Novelty': '5.84771', 'NX_0_ifeat_feat': 0.7069193477302776, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 26.048073319494723, 'NX_10_ctr': '2.60481', 'NX_10_CV': '0.01265', 'NX_10_CV_turn': '0.05000', 'NX_10_Diversity': '0.99260', 'NX_10_Novelty': '5.60961', 'NX_10_ifeat_feat': 0.789}]
[I 240116 15:49:32 loggers:84] Epoch: [72], Info: [{'num_test': 100, 'len_tra': 9.92, 'R_tra': 34.60326124429703, 'ctr': '3.48823', 'CV': '0.00177', 'CV_turn': '0.00706', 'Diversity': '0.90035', 'Novelty': '4.95112', 'ifeat_feat': 0.8024193548387096, 'NX_0_len_tra': 22.2, 'NX_0_R_tra': 43.35541324540973, 'NX_0_ctr': '1.95295', 'NX_0_CV': '0.01645', 'NX_0_CV_turn': '0.02928', 'NX_0_Diversity': '0.99305', 'NX_0_Novelty': '5.92108', 'NX_0_ifeat_feat': 0.718018018018018, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 26.757655943334104, 'NX_10_ctr': '2.67577', 'NX_10_CV': '0.01215', 'NX_10_CV_turn': '0.04800', 'NX_10_Diversity': '0.99263', 'NX_10_Novelty': '5.62605', 'NX_10_ifeat_feat': 0.806}]
[I 240116 15:54:17 loggers:84] Epoch: [73], Info: [{'num_test': 100, 'len_tra': 9.89, 'R_tra': 34.50323730647564, 'ctr': '3.48870', 'CV': '0.00177', 'CV_turn': '0.00708', 'Diversity': '0.89903', 'Novelty': '4.95379', 'ifeat_feat': 0.8018200202224469, 'NX_0_len_tra': 20.94, 'NX_0_R_tra': 42.988640758246184, 'NX_0_ctr': '2.05294', 'NX_0_CV': '0.01645', 'NX_0_CV_turn': '0.03104', 'NX_0_Diversity': '0.99292', 'NX_0_Novelty': '5.86581', 'NX_0_ifeat_feat': 0.7077363896848138, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 26.280825847536324, 'NX_10_ctr': '2.62808', 'NX_10_CV': '0.01290', 'NX_10_CV_turn': '0.05100', 'NX_10_Diversity': '0.99268', 'NX_10_Novelty': '5.67782', 'NX_10_ifeat_feat': 0.789}]
[I 240116 15:59:07 loggers:84] Epoch: [74], Info: [{'num_test': 100, 'len_tra': 9.91, 'R_tra': 34.6410210314393, 'ctr': '3.49556', 'CV': '0.00177', 'CV_turn': '0.00706', 'Diversity': '0.89935', 'Novelty': '4.95583', 'ifeat_feat': 0.8012108980827447, 'NX_0_len_tra': 21.28, 'NX_0_R_tra': 43.55697527445853, 'NX_0_ctr': '2.04685', 'NX_0_CV': '0.01569', 'NX_0_CV_turn': '0.02914', 'NX_0_Diversity': '0.99294', 'NX_0_Novelty': '5.87554', 'NX_0_ifeat_feat': 0.712875939849624, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 25.462455715835095, 'NX_10_ctr': '2.54625', 'NX_10_CV': '0.01265', 'NX_10_CV_turn': '0.05000', 'NX_10_Diversity': '0.99265', 'NX_10_Novelty': '5.67526', 'NX_10_ifeat_feat': 0.804}]
[I 240116 16:03:57 loggers:84] Epoch: [75], Info: [{'num_test': 100, 'len_tra': 9.97, 'R_tra': 35.620607199072836, 'ctr': '3.57278', 'CV': '0.00177', 'CV_turn': '0.00702', 'Diversity': '0.90143', 'Novelty': '4.94770', 'ifeat_feat': 0.8004012036108324, 'NX_0_len_tra': 20.93, 'NX_0_R_tra': 42.20049508459866, 'NX_0_ctr': '2.01627', 'NX_0_CV': '0.01493', 'NX_0_CV_turn': '0.02819', 'NX_0_Diversity': '0.99307', 'NX_0_Novelty': '5.87089', 'NX_0_ifeat_feat': 0.7085523172479694, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 26.01484608128667, 'NX_10_ctr': '2.60148', 'NX_10_CV': '0.01240', 'NX_10_CV_turn': '0.04900', 'NX_10_Diversity': '0.99256', 'NX_10_Novelty': '5.60387', 'NX_10_ifeat_feat': 0.808}]
[I 240116 16:08:30 loggers:84] Epoch: [76], Info: [{'num_test': 100, 'len_tra': 9.79, 'R_tra': 35.18383715420961, 'ctr': '3.59385', 'CV': '0.00177', 'CV_turn': '0.00715', 'Diversity': '0.88986', 'Novelty': '4.93045', 'ifeat_feat': 0.8008171603677222, 'NX_0_len_tra': 20.36, 'NX_0_R_tra': 41.37211775489151, 'NX_0_ctr': '2.03203', 'NX_0_CV': '0.01670', 'NX_0_CV_turn': '0.03242', 'NX_0_Diversity': '0.99292', 'NX_0_Novelty': '5.77203', 'NX_0_ifeat_feat': 0.7146365422396856, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 25.55572799149901, 'NX_10_ctr': '2.55557', 'NX_10_CV': '0.01265', 'NX_10_CV_turn': '0.05000', 'NX_10_Diversity': '0.99273', 'NX_10_Novelty': '5.50031', 'NX_10_ifeat_feat': 0.778}]
[I 240116 16:13:00 loggers:84] Epoch: [77], Info: [{'num_test': 100, 'len_tra': 9.99, 'R_tra': 34.81173558980227, 'ctr': '3.48466', 'CV': '0.00177', 'CV_turn': '0.00701', 'Diversity': '0.90162', 'Novelty': '4.94507', 'ifeat_feat': 0.7997997997997998, 'NX_0_len_tra': 20.81, 'NX_0_R_tra': 42.76583405315876, 'NX_0_ctr': '2.05506', 'NX_0_CV': '0.01569', 'NX_0_CV_turn': '0.02979', 'NX_0_Diversity': '0.99292', 'NX_0_Novelty': '5.78271', 'NX_0_ifeat_feat': 0.7164824603555983, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 26.432510590255262, 'NX_10_ctr': '2.64325', 'NX_10_CV': '0.01341', 'NX_10_CV_turn': '0.05300', 'NX_10_Diversity': '0.99255', 'NX_10_Novelty': '5.80508', 'NX_10_ifeat_feat': 0.76}]
[I 240116 16:17:21 loggers:84] Epoch: [78], Info: [{'num_test': 100, 'len_tra': 9.8, 'R_tra': 34.821727680563924, 'ctr': '3.55324', 'CV': '0.00177', 'CV_turn': '0.00714', 'Diversity': '0.89642', 'Novelty': '4.94459', 'ifeat_feat': 0.8020408163265306, 'NX_0_len_tra': 19.39, 'NX_0_R_tra': 40.62671990163624, 'NX_0_ctr': '2.09524', 'NX_0_CV': '0.01999', 'NX_0_CV_turn': '0.04074', 'NX_0_Diversity': '0.99272', 'NX_0_Novelty': '5.80144', 'NX_0_ifeat_feat': 0.7246003094378546, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 26.725672361627222, 'NX_10_ctr': '2.67257', 'NX_10_CV': '0.01746', 'NX_10_CV_turn': '0.06900', 'NX_10_Diversity': '0.99239', 'NX_10_Novelty': '5.64372', 'NX_10_ifeat_feat': 0.805}]
[I 240116 16:21:41 loggers:84] Epoch: [79], Info: [{'num_test': 100, 'len_tra': 9.74, 'R_tra': 34.6761648362875, 'ctr': '3.56018', 'CV': '0.00177', 'CV_turn': '0.00719', 'Diversity': '0.89588', 'Novelty': '4.94928', 'ifeat_feat': 0.8049281314168378, 'NX_0_len_tra': 20.37, 'NX_0_R_tra': 40.910139731764794, 'NX_0_ctr': '2.00835', 'NX_0_CV': '0.01974', 'NX_0_CV_turn': '0.03829', 'NX_0_Diversity': '0.99299', 'NX_0_Novelty': '5.74317', 'NX_0_ifeat_feat': 0.7128129602356407, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 25.74341343611479, 'NX_10_ctr': '2.57434', 'NX_10_CV': '0.01518', 'NX_10_CV_turn': '0.06000', 'NX_10_Diversity': '0.99265', 'NX_10_Novelty': '5.64938', 'NX_10_ifeat_feat': 0.812}]
[I 240116 16:26:10 loggers:84] Epoch: [80], Info: [{'num_test': 100, 'len_tra': 9.98, 'R_tra': 34.18722496986389, 'ctr': '3.42557', 'CV': '0.00177', 'CV_turn': '0.00701', 'Diversity': '0.90165', 'Novelty': '4.94944', 'ifeat_feat': 0.8006012024048096, 'NX_0_len_tra': 19.66, 'NX_0_R_tra': 41.02470501884818, 'NX_0_ctr': '2.08671', 'NX_0_CV': '0.01974', 'NX_0_CV_turn': '0.03967', 'NX_0_Diversity': '0.99279', 'NX_0_Novelty': '5.73555', 'NX_0_ifeat_feat': 0.7156663275686673, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 26.13821947261691, 'NX_10_ctr': '2.61382', 'NX_10_CV': '0.01746', 'NX_10_CV_turn': '0.06900', 'NX_10_Diversity': '0.99260', 'NX_10_Novelty': '5.59905', 'NX_10_ifeat_feat': 0.806}]
[I 240116 16:30:38 loggers:84] Epoch: [81], Info: [{'num_test': 100, 'len_tra': 9.85, 'R_tra': 34.21336836874485, 'ctr': '3.47344', 'CV': '0.00177', 'CV_turn': '0.00711', 'Diversity': '0.90021', 'Novelty': '4.94313', 'ifeat_feat': 0.8010152284263959, 'NX_0_len_tra': 18.59, 'NX_0_R_tra': 39.34927287913859, 'NX_0_ctr': '2.11669', 'NX_0_CV': '0.01974', 'NX_0_CV_turn': '0.04196', 'NX_0_Diversity': '0.99246', 'NX_0_Novelty': '5.64857', 'NX_0_ifeat_feat': 0.7208176438945669, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 25.788078072965146, 'NX_10_ctr': '2.57881', 'NX_10_CV': '0.01518', 'NX_10_CV_turn': '0.06000', 'NX_10_Diversity': '0.99251', 'NX_10_Novelty': '5.69891', 'NX_10_ifeat_feat': 0.799}]
[I 240116 16:35:09 loggers:84] Epoch: [82], Info: [{'num_test': 100, 'len_tra': 9.84, 'R_tra': 34.00324090182781, 'ctr': '3.45561', 'CV': '0.00177', 'CV_turn': '0.00711', 'Diversity': '0.90019', 'Novelty': '4.95561', 'ifeat_feat': 0.8048780487804879, 'NX_0_len_tra': 19.09, 'NX_0_R_tra': 39.25539866015315, 'NX_0_ctr': '2.05633', 'NX_0_CV': '0.01721', 'NX_0_CV_turn': '0.03562', 'NX_0_Diversity': '0.99299', 'NX_0_Novelty': '5.75203', 'NX_0_ifeat_feat': 0.7207962283918282, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 25.343850849717857, 'NX_10_ctr': '2.53439', 'NX_10_CV': '0.01290', 'NX_10_CV_turn': '0.05100', 'NX_10_Diversity': '0.99268', 'NX_10_Novelty': '5.65918', 'NX_10_ifeat_feat': 0.8}]
